id,KindID,Name,SortOrder,IsActive
2434,579,Функциональные особенности,1000,1
2435,579,Размеры и вес,1000,1
2436,544,Общая информация,1000,1
2437,544,Основные,1000,1
2438,544,Размеры и вес,1000,1
2439,544,Комплектация,1000,1
2440,564,Основные,1000,1
2441,564,Особенности конструкции,1000,1
2442,564,Общая информация,1000,1
2443,581,Основные,1000,1
2444,581,Общая информация,1000,1
2445,581,Размеры и вес,1000,1
2446,574,Основные,1000,1
2447,574,Общая информация,1000,1
2448,574,Конструкция,1000,1
2449,574,Размеры и вес,1000,1
2450,574,Пар,1000,1
2451,574,Функциональные особенности,1000,1
2452,574,Комплектация,1000,1
2453,584,Основные,1000,1
2454,584,Технические характеристики,1000,1
2455,584,Интерфейсы,1000,1
2456,584,Общая информация,1000,1
2457,584,Размеры и вес,1000,1
2458,569,Основные,1000,1
2459,569,Общая информация,1000,1
2460,569,Комплектация,1000,1
2461,569,Габариты,1000,1
2462,569,Умный унитаз,1000,1
2463,587,Основные,1000,1
2464,587,Объектив,1000,1
2465,587,Режимы и функции,1000,1
2466,587,Память,1000,1
2467,587,Питание,1000,1
2468,587,Размеры и вес,1000,1
2469,587,Общая информация,1000,1
2470,588,Основные,1000,1
2471,588,Функциональные особенности,1000,1
2472,588,Комплектация,1000,1
2473,588,Аккумулятор,1000,1
2474,588,Общая информация,1000,1
2475,589,Общая информация,1000,1
2476,589,Основные,1000,1
2477,589,Функциональные особенности,1000,1
2478,582,Основные,1000,1
2479,582,Общая информация,1000,1
2480,582,Технические характеристики,1000,1
2481,582,Размеры и вес,1000,1
2482,582,Комплектация,1000,1
2483,590,Основные,1000,1
2484,590,Комплектация,1000,1
2485,590,Функциональные особенности,1000,1
2486,590,Размеры и вес,1000,1
2487,590,Общая информация,1000,1
2488,578,Основные,1000,1
2489,578,Общая информация,1000,1
2490,592,Основные,1000,1
2491,592,Общие характеристики,1000,1
2492,592,Общая информация,1000,1
2493,594,Основные,1000,1
2494,596,Общая информация,1000,1
2495,596,Основные,1000,1
2496,598,Основные,1000,1
2497,598,Экран,1000,1
2498,598,Общая информация,1000,1
2499,598,Работа с изображением,1000,1
2500,598,Память,1000,1
2501,598,Интерфейсы,1000,1
2502,598,Дополнительная информация,1000,1
2503,598,Габариты,1000,1
2504,598,Питание,1000,1
2505,598,Измерения внутри помещения,1000,1
2506,598,Измерения на улице,1000,1
2507,586,"Возможно, вас заинтересует",1000,1
2508,586,Общая информация,1000,1
2509,586,Основные,1000,1
2510,583,Общая информация,1000,1
2511,583,Основные,1000,1
2512,583,Свет,1000,1
2513,586,Конструкция,1000,1
2514,583,Корпус,1000,1
2515,586,Размеры и вес,1000,1
2516,586,Экран,1000,1
2517,583,Питание и время работы,1000,1
2518,586,Матрица,1000,1
2519,583,Размеры и вес,1000,1
2520,586,Объектив,1000,1
2521,586,Работа с изображением,1000,1
2522,583,Дополнительно,1000,1
2523,583,Комплектация,1000,1
2524,586,Экспозиция и затвор,1000,1
2525,586,Вспышка,1000,1
2526,586,Режимы съемки,1000,1
2527,586,Работа со звуком,1000,1
2528,586,Память,1000,1
2529,586,Навигация,1000,1
2530,586,Интерфейсы,1000,1
2531,586,Аккумулятор и время работы,1000,1
2532,586,Комплектация,1000,1
2533,585,Основные,1000,1
2534,585,Размеры и характеристики,1000,1
2535,585,Общая информация,1000,1
2536,597,Основные,1000,1
2537,597,Функциональные особенности,1000,1
2538,597,Общая информация,1000,1
2539,597,Комплектация,1000,1
2540,597,Аккумулятор,1000,1
2541,603,Основные,1000,1
2542,603,Общая информация,1000,1
2543,604,Основные,1000,1
2544,595,Общая информация,1000,1
2545,595,Основные,1000,1
2546,604,Размеры и вес,1000,1
2547,604,Общая информация,1000,1
2548,601,Основные,1000,1
2549,601,Особенности конструкции,1000,1
2550,601,Комплектация,1000,1
2551,601,Габариты и вес,1000,1
2552,601,Общая информация,1000,1
2553,601,Размеры отделения для устройства,1000,1
2554,605,Основные,1000,1
2555,605,Размеры и вес,1000,1
2556,605,Комплектация,1000,1
2557,605,Общая информация,1000,1
2558,607,Основные,1000,1
2559,607,Особенности конструкции,1000,1
2560,607,Стулья,1000,1
2561,607,Размеры и вес,1000,1
2562,599,Основные,1000,1
2563,599,Общая информация,1000,1
2564,599,Особенности конструкции,1000,1
2565,599,Размеры и вес,1000,1
2566,611,Основные,1000,1
2567,611,Функциональные особенности,1000,1
2568,611,Комплектация,1000,1
2569,609,Общая информация,1000,1
2570,609,Основные,1000,1
2571,609,Свойства,1000,1
2572,616,Основные,1000,1
2573,616,Общая информация,1000,1
2574,616,Размеры и вес,1000,1
2575,606,Основные,1000,1
2576,606,Общая информация,1000,1
2577,606,Комплектация,1000,1
2578,606,Вышивка,1000,1
2579,617,Основные,1000,1
2580,617,Технические характеристики,1000,1
2581,617,Комплектация,1000,1
2582,617,Размеры и вес,1000,1
2583,617,Общая информация,1000,1
2584,617,Аккумулятор,1000,1
2585,608,Основные,1000,1
2586,614,Общая информация,1000,1
2587,608,Рабочая поверхность,1000,1
2588,614,Основные,1000,1
2589,608,Функциональные особенности,1000,1
2590,614,Конструкция,1000,1
2591,608,Комплектация,1000,1
2592,614,Размеры и вес,1000,1
2593,614,Экран,1000,1
2594,614,Объектив,1000,1
2595,614,Работа с изображением,1000,1
2596,614,Экспозиция и затвор,1000,1
2597,614,Работа со звуком,1000,1
2598,614,Память,1000,1
2599,614,Навигация,1000,1
2600,614,Интерфейсы,1000,1
2601,614,Аккумулятор и время работы,1000,1
2602,614,Функциональные особенности,1000,1
2603,614,Комплектация,1000,1
2604,608,Аккумулятор,1000,1
2605,608,Общая информация,1000,1
2606,618,Основные,1000,1
2607,618,Питание,1000,1
2608,618,Комплектация,1000,1
2609,618,Размеры и вес,1000,1
2610,618,Общая информация,1000,1
2611,620,Основные,1000,1
2612,620,Функциональные особенности,1000,1
2613,620,Двигатель,1000,1
2614,619,Основные,1000,1
2615,619,Размеры и вес,1000,1
2616,619,Общая информация,1000,1
2617,620,Аккумулятор,1000,1
2618,620,Комплектация,1000,1
2619,622,Основные,1000,1
2620,622,Технические характеристики,1000,1
2621,622,Общая информация,1000,1
2622,622,Конструкция,1000,1
2623,622,Размеры и вес,1000,1
2624,622,Аккумулятор и время работы,1000,1
2625,622,Производительность и энергоэффективность,1000,1
2626,622,Комплектация,1000,1
2627,622,Эксплуатация,1000,1
2628,623,Общая информация,1000,1
2629,623,Основные,1000,1
2630,623,Размеры и вес,1000,1
2631,610,Общая информация,1000,1
2632,610,Основные,1000,1
2633,610,Функциональность,1000,1
2634,610,Голова,1000,1
2635,610,Питание,1000,1
2636,610,Интерфейсы,1000,1
2637,593,"Возможно, вас заинтересует",1000,1
2638,593,Основные,1000,1
2639,593,Конструкция и вместимость,1000,1
2640,593,Общая информация,1000,1
2641,593,Производительность и энергоэффективность,1000,1
2642,593,Управление и индикация,1000,1
2643,593,Холодильная камера,1000,1
2644,593,Морозильная камера,1000,1
2645,593,Габариты,1000,1
2646,593,Размеры ниши для встраивания,1000,1
2647,624,Основные,1000,1
2648,624,Конструкция,1000,1
2649,624,Размеры и вес,1000,1
2650,624,Функциональные особенности,1000,1
2651,624,Общая информация,1000,1
2652,624,Комплектация,1000,1
2653,629,Общая информация,1000,1
2654,629,Основные,1000,1
2655,629,Конструкция,1000,1
2656,629,Размеры и вес,1000,1
2657,629,Экран,1000,1
2658,629,Работа с файлами,1000,1
2659,629,Работа со звуком,1000,1
2660,629,Память,1000,1
2661,629,Датчики,1000,1
2662,629,Интерфейсы,1000,1
2663,629,Питание,1000,1
2664,629,Комплектация,1000,1
2665,628,Основные,1000,1
2666,628,Общая информация,1000,1
2667,628,Экран,1000,1
2668,628,Будильник и часы,1000,1
2669,628,Функциональность,1000,1
2670,628,Интерфейсы,1000,1
2671,628,Тюнер,1000,1
2672,628,Размеры и вес,1000,1
2673,613,Общая информация,1000,1
2674,613,Основные,1000,1
2675,613,Размеры и вес,1000,1
2676,621,"Возможно, вас заинтересует",1000,1
2677,621,Общая информация,1000,1
2678,621,Рама,1000,1
2679,621,Вилка,1000,1
2680,621,Трансмиссия,1000,1
2681,621,Тормоза,1000,1
2682,621,Колёса,1000,1
2683,621,Руль,1000,1
2684,621,Седло,1000,1
2685,621,Педали,1000,1
2686,621,Комплектация,1000,1
2687,621,Манетки (шифтеры),1000,1
2688,621,Аккумулятор,1000,1
2689,621,Двигатель,1000,1
2690,627,Общая информация,1000,1
2691,627,Основные,1000,1
2692,627,Технические характеристики,1000,1
2693,632,Общая информация,1000,1
2694,632,Основные,1000,1
2695,627,Дополнительные элементы,1000,1
2696,632,Конструкция,1000,1
2697,627,Размеры и вес,1000,1
2698,632,Размеры и вес,1000,1
2699,632,Комплектация,1000,1
2700,634,Основные,1000,1
2701,631,Основные,1000,1
2702,631,Батарейный блок,1000,1
2703,634,Особенности конструкции,1000,1
2704,634,Размеры и вес,1000,1
2705,631,Комплектация,1000,1
2706,631,Общая информация,1000,1
2707,631,Майзер,1000,1
2708,631,Размеры и вес,1000,1
2709,634,Общая информация,1000,1
2710,638,Основные,1000,1
2711,638,Размеры и вес,1000,1
2712,638,Общая информация,1000,1
2713,637,Общая информация,1000,1
2714,637,Основные,1000,1
2715,637,Размеры и вес,1000,1
2716,636,Основные,1000,1
2717,636,Информационный блок,1000,1
2718,636,Программные функции,1000,1
2719,636,Дополнительная информация,1000,1
2720,636,Размеры и масса,1000,1
2721,636,Общая информация,1000,1
2722,639,Основные,1000,1
2723,639,Размеры,1000,1
2724,626,Общая информация,1000,1
2725,626,Основные,1000,1
2726,626,Имитация горения,1000,1
2727,626,Функциональные особенности,1000,1
2728,639,Общая информация,1000,1
2729,626,Биокамин,1000,1
2730,626,Габариты,1000,1
2731,240,Общая информация,1000,1
2732,240,Основные,1000,1
2733,240,Особенности конструкции,1000,1
2734,526,Основные,1000,1
2735,526,Размеры и вес,1000,1
2736,526,Общая информация,1000,1
2737,525,Основные,1000,1
2738,525,Функциональные особенности,1000,1
2739,525,Габариты и вес,1000,1
2740,527,Основные,1000,1
2741,527,Размеры и вес,1000,1
2742,527,Общая информация,1000,1
2743,523,Основные,1000,1
2744,523,Функциональные особенности,1000,1
2745,523,Комплектация,1000,1
2746,523,Габариты и вес,1000,1
2747,528,Общая информация,1000,1
2748,528,Основные,1000,1
2749,528,Размеры и вес,1000,1
2750,529,Основные,1000,1
2751,529,Общая информация,1000,1
2752,529,Размеры и вес,1000,1
2753,529,Особенности использования,1000,1
2754,522,Основные,1000,1
2755,522,Особенности конструкции,1000,1
2756,522,Размеры и вес,1000,1
2757,522,Общая информация,1000,1
2758,533,Общая информация,1000,1
2759,533,Основные,1000,1
2760,533,Окуляры и насадки,1000,1
2761,533,Монтировка,1000,1
2762,533,Размеры и вес,1000,1
2763,534,Основные,1000,1
2764,534,Конструкция,1000,1
2765,534,Размеры и вес,1000,1
2766,534,Комплектация,1000,1
2767,534,Общая информация,1000,1
2768,531,Основные,1000,1
2769,531,Комплектация,1000,1
2770,531,Общая информация,1000,1
2771,501,Общая информация,1000,1
2772,501,Основные,1000,1
2773,536,Основные,1000,1
2774,536,Функциональные особенности,1000,1
2775,536,Габариты,1000,1
2776,540,Общая информация,1000,1
2777,540,Основные,1000,1
2778,540,Размеры и вес,1000,1
2779,538,Общая информация,1000,1
2780,538,Основные,1000,1
2781,538,Размеры,1000,1
2782,541,Основные,1000,1
2783,541,Питание,1000,1
2784,541,Размеры и вес,1000,1
2785,541,Общая информация,1000,1
2786,542,Общая информация,1000,1
2787,542,Основные,1000,1
2788,542,Функции,1000,1
2789,542,Конструкция,1000,1
2790,537,Основные,1000,1
2791,537,Технические характеристики,1000,1
2792,537,Размеры и вес,1000,1
2793,537,Аккумулятор,1000,1
2794,537,Общая информация,1000,1
2795,545,Общая информация,1000,1
2796,545,Основные,1000,1
2797,545,Индикация,1000,1
2798,545,Функциональные особенности,1000,1
2799,545,Питание,1000,1
2800,535,Основные,1000,1
2801,535,Особенности конструкции,1000,1
2802,535,Размеры и вес,1000,1
2803,535,Общая информация,1000,1
2804,530,Основные,1000,1
2805,530,Общая информация,1000,1
2806,543,Основные,1000,1
2807,543,Технические характеристики,1000,1
2808,543,Общая информация,1000,1
2809,543,Программные функции,1000,1
2810,543,Комплектация,1000,1
2811,546,Основные,1000,1
2812,546,Конструкция и вместимость,1000,1
2813,546,Габариты,1000,1
2814,546,Общая информация,1000,1
2815,546,Морозильная камера,1000,1
2816,532,"Возможно, вас заинтересует",1000,1
2817,532,Общая информация,1000,1
2818,532,Основные,1000,1
2819,532,Технические характеристики,1000,1
2820,532,Функции,1000,1
2821,532,Прием сигнала,1000,1
2822,532,Аудиосистема,1000,1
2823,532,Интерфейсы,1000,1
2824,532,Комплектация,1000,1
2825,532,Размеры и вес,1000,1
2826,548,Основные,1000,1
2827,548,Конструкция,1000,1
2828,548,Функциональные особенности,1000,1
2829,548,Габариты,1000,1
2830,548,Управление и индикация,1000,1
2831,548,Общая информация,1000,1
2832,554,Общая информация,1000,1
2833,554,Основные,1000,1
2834,554,Особенности конструкции,1000,1
2835,554,Размеры и вес,1000,1
2836,550,Основные,1000,1
2837,550,Конструкция,1000,1
2838,550,Двигатель,1000,1
2839,550,Общая информация,1000,1
2840,550,Комплектация,1000,1
2841,550,Режущая система,1000,1
2842,550,Аккумулятор,1000,1
2843,551,Общая информация,1000,1
2844,551,Основные,1000,1
2845,551,Размеры и вес,1000,1
2846,557,Общая информация,1000,1
2847,557,Основные,1000,1
2848,557,Особенности конструкции,1000,1
2849,557,Размеры и вес,1000,1
2850,555,Основные,1000,1
2851,555,Размеры и вес,1000,1
2852,555,Общая информация,1000,1
2853,539,Общая информация,1000,1
2854,539,Основные,1000,1
2855,539,Технические характеристики,1000,1
2856,539,Комплектация,1000,1
2857,559,Основные,1000,1
2858,559,Конструкция,1000,1
2859,559,Общая информация,1000,1
2860,559,Размеры и вес,1000,1
2861,559,Экран,1000,1
2862,559,Память,1000,1
2863,559,Датчики,1000,1
2864,559,Навигация,1000,1
2865,559,Работа со звуком,1000,1
2866,559,Интерфейсы,1000,1
2867,559,Аккумулятор и время работы,1000,1
2868,559,Работа с изображением,1000,1
2869,559,Комплектация,1000,1
2870,559,Передача данных,1000,1
2871,558,Основные,1000,1
2872,558,Общая информация,1000,1
2873,558,Технические характеристики,1000,1
2874,552,Основные,1000,1
2875,549,Общие характеристики,1000,1
2876,552,Общая информация,1000,1
2877,563,Общая информация,1000,1
2878,563,Основные,1000,1
2879,565,Общая информация,1000,1
2880,565,Основные,1000,1
2881,568,Общая информация,1000,1
2882,568,Основные,1000,1
2883,568,Экран и подсветка,1000,1
2884,568,Питание,1000,1
2885,568,Система &quot;умный дом&quot;,1000,1
2886,142,"Возможно, вас заинтересует",1000,1
2887,142,Общая информация,1000,1
2888,142,Рама,1000,1
2889,142,Вилка,1000,1
2890,142,Трансмиссия,1000,1
2891,142,Манетки (шифтеры),1000,1
2892,142,Тормоза,1000,1
2893,142,Колёса,1000,1
2894,142,Руль,1000,1
2895,142,Седло,1000,1
2896,142,Педали,1000,1
2897,142,Комплектация,1000,1
2898,69,Общая информация,1000,1
2899,69,Основные,1000,1
2900,69,Технические характеристики,1000,1
2902,69,Дополнительная информация,1000,1
2903,64,Общие характеристики,1000,1
2904,64,Инсталляционные характеристики,1000,1
2905,251,Общая информация,1000,1
2906,251,Основные,1000,1
2907,251,Размеры и вес,1000,1
2908,251,Рама и ходовая часть,1000,1
2909,251,Прогулка,1000,1
2910,251,Комплектация,1000,1
2911,251,Люлька,1000,1
2912,251,"Возможно, вас заинтересует",1000,1
2913,251,Коляска для двойни,1000,1
2914,270,Основные,1000,1
2915,270,Конструкция,1000,1
2916,270,Размеры,1000,1
2917,270,Общая информация,1000,1
2918,129,Общая информация,1000,1
2919,129,Основные,1000,1
2920,129,Функциональные особенности,1000,1
2921,129,Комплектация,1000,1
2922,129,Гидромассаж,1000,1
2923,129,Аэромассаж,1000,1
2924,160,"Возможно, вас заинтересует",1000,1
2925,160,Общая информация,1000,1
2926,160,Основные,1000,1
2927,160,Конструкция,1000,1
2928,160,Функциональность,1000,1
2929,160,Производительность и энергоэффективность,1000,1
2930,160,Управление и индикация,1000,1
2931,160,Шум,1000,1
2932,160,Освещение,1000,1
2933,160,Габариты,1000,1
2934,160,Комплектация,1000,1
2935,208,Основные,1000,1
2936,208,Конструкция,1000,1
2937,208,Размеры и вес,1000,1
2939,208,Общая информация,1000,1
2940,207,Общая информация,1000,1
2941,207,Основные,1000,1
2942,207,Конструкция,1000,1
2943,207,Функциональные особенности,1000,1
2944,207,Комплектация,1000,1
2945,207,Размеры и вес,1000,1
2946,207,Гидромассаж,1000,1
2947,207,Аэромассаж,1000,1
2948,198,Общая информация,1000,1
2949,198,Основные,1000,1
2950,198,Конструкция,1000,1
2951,198,Размеры,1000,1
2952,284,Основные,1000,1
2953,284,Размеры и вес,1000,1
2954,284,Общая информация,1000,1
2955,281,Основные,1000,1
2956,281,Особенности конструкции,1000,1
2957,281,Комплектация,1000,1
2958,281,Габариты,1000,1
2959,281,Размеры ниши для встраивания,1000,1
2960,281,Общая информация,1000,1
2961,334,Общие характеристики,1000,1
2962,320,Основные,1000,1
2963,320,Общая информация,1000,1
2964,346,Общая информация,1000,1
2965,346,Основные,1000,1
2966,346,Комплектация,1000,1
2967,350,Общая информация,1000,1
2968,350,Основные,1000,1
2969,350,Особенности конструкции,1000,1
2970,356,Общая информация,1000,1
2971,356,Основные,1000,1
2972,356,Особенности конструкции,1000,1
2973,356,Кабель,1000,1
2974,356,Технические характеристики,1000,1
2975,356,Технические характеристики микрофона,1000,1
2977,356,Функциональность,1000,1
2979,356,Интерфейсы,1000,1
2982,356,Аккумулятор и время работы,1000,1
2985,356,Комплектация,1000,1
2986,317,Основные,1000,1
2987,317,Конструкция,1000,1
2988,317,Размеры и вес,1000,1
2989,317,Общая информация,1000,1
2990,317,Размеры и вес элементов комплекта,1000,1
2991,375,Основные,1000,1
2992,375,Особенности конструкции,1000,1
2994,375,Размеры и вес,1000,1
2995,375,Общая информация,1000,1
2996,403,Основные,1000,1
2997,403,Размеры и вес,1000,1
2998,403,Технические характеристики,1000,1
2999,403,Управление и индикация,1000,1
3000,403,Общая информация,1000,1
3001,313,Основные,1000,1
3002,313,Базовый блок,1000,1
3003,313,Настилочные материалы,1000,1
3004,313,Чехол,1000,1
3005,313,Общая информация,1000,1
3006,352,Общая информация,1000,1
3007,352,Механизм,1000,1
3008,352,Корпус,1000,1
3009,352,Особенности дизайна,1000,1
3010,352,Функции,1000,1
3012,405,Основные,1000,1
3013,405,Общая информация,1000,1
3014,304,Основные,1000,1
3015,304,Общая информация,1000,1
3016,304,Дизайн и монтаж,1000,1
3017,462,Основные,1000,1
3018,462,Общая информация,1000,1
3019,462,Особенности конструкции,1000,1
3020,462,Размеры и вес,1000,1
3021,462,Размеры отделения для устройства,1000,1
3022,462,Туристические рюкзаки,1000,1
3023,462,Дорожные рюкзаки,1000,1
3024,462,Школьные рюкзаки,1000,1
3025,462,Спортивные рюкзаки,1000,1
3026,488,Основные,1000,1
3027,488,Особенности конструкции,1000,1
3028,488,Общая информация,1000,1
3029,439,Общая информация,1000,1
3030,439,Основные,1000,1
3031,439,Размеры и вес,1000,1
3032,439,Технические характеристики,1000,1
3033,456,Основные,1000,1
3034,456,Технические характеристики,1000,1
3035,456,Общая информация,1000,1
3036,456,Размеры и вес,1000,1
3037,505,Основные,1000,1
3038,505,Общая информация,1000,1
3039,518,Основные,1000,1
3040,518,Размеры и вес,1000,1
3041,518,Общая информация,1000,1
3042,567,Основные,1000,1
3043,567,Общая информация,1000,1
3044,567,Комплектация,1000,1
3045,567,Габариты,1000,1
3046,553,Общая информация,1000,1
3047,553,Основные,1000,1
3048,553,Технические характеристики,1000,1
3049,553,Размеры и вес,1000,1
3050,577,Общая информация,1000,1
3051,577,Основные,1000,1
3052,600,Основные,1000,1
3053,600,Конструкция,1000,1
3054,600,Конструкция,0,1
3055,600,Размеры и вес,1000,1
3056,600,Внутренний объём,1000,1
3058,600,Общая информация,1000,1
3059,633,Общая информация,1000,1
3060,633,Основные,1000,1
3061,633,Конструкция,1000,1
3062,633,Размеры и вес,1000,1
3063,633,Функциональные особенности,1000,1
3064,633,Комплектация,1000,1
3066,494,Общая информация,1000,1
3067,494,Основные,1000,1
3068,494,Конструкция,1000,1
3069,494,Комплектация,1000,1
3070,494,Габариты,1000,1
3071,640,Основные,1000,1
3072,640,Общая информация,1000,1
3073,150,Функциональность,1000,1
3074,150,"Объектив, экспозиция и затвор",1000,1
3075,150,Питание,1000,1
3076,150,Интерфейсы и датчики,1000,1
3077,175,Функциональность,1000,1
3078,175,Технические характеристики,1000,1
3079,175,Комплектация,1000,1
3080,328,Общая информация,1000,1
3081,566,Комплектация,1000,1
3082,145,Общая информация,1000,1
3083,105,Общая информация,1000,1
3084,215,Аккумулятор,1000,1
3085,150,Конструкция корпуса,1000,1
3086,14,Комплектация,1000,1
3087,128,Общая информация,1000,1
30883055,642,Общая информация,1000,1
30883056,642,Основные,1000,1
30883057,642,Функциональность,1000,1
30883058,642,Технические характеристики,1000,1
30883059,642,Размеры и вес,1000,1
30883060,642,Комплектация,1000,1
30883061,105,Особенности банкетки,1000,1
30883062,643,Общая информация,1000,1
30883063,643,Основные,1000,1
30883064,643,Технические характеристики,1000,1
30883065,643,Функциональность,1000,1
30883066,643,Интерфейсы,1000,1
30883067,643,Размеры и вес,1000,1
30883068,643,Комплектация,1000,1
30883069,644,Общая информация,1000,1
30883070,644,Основные,1000,1
30883071,644,Акустическая система,1000,1
30883072,644,Параметры воспроизведения,1000,1
30883073,644,Функциональность,1000,1
30883074,644,Интерфейсы,1000,1
30883075,644,Питание,1000,1
30883076,644,Размеры и вес,1000,1
30883077,644,Сабвуфер,1000,1
30883078,644,Комплектация,1000,1
30883079,645,Общая информация,1000,1
30883080,645,Основные,1000,1
30883081,645,Технические характеристики,1000,1
30883082,645,Конструкция,1000,1
30883083,645,Размеры и вес,1000,1
30883084,645,Экран,1000,1
30883085,645,Работа со звуком,1000,1
30883086,645,Память,1000,1
30883087,645,Интерфейсы,1000,1
30883088,645,Аккумулятор и время работы,1000,1
30883089,645,Основная камера,1000,1
30883090,645,Фронтальная камера,1000,1
30883091,645,Комплектация,1000,1
30883092,645,Датчики,1000,1
30883093,645,"Возможно, вас заинтересует",1000,1
30883094,648,Основные,1000,1
30883095,648,Беспроводная сеть,1000,1
30883096,648,Размеры и вес,1000,1
30883097,648,Общая информация,1000,1
30883098,649,Общая информация,1000,1
30883099,649,Основные,1000,1
30883100,649,Беспроводная сеть,1000,1
30883101,649,Интерфейсы,1000,1
30883102,649,Размеры и вес,1000,1
30883103,646,Основные,1000,1
30883104,646,Технические характеристики,1000,1
30883105,646,Интерфейсы,1000,1
30883106,646,Конструкция и габариты,1000,1
30883107,646,Функции,1000,1
30883108,646,Общая информация,1000,1
30883109,646,Комплектация,1000,1
30883110,647,Основные,1000,1
30883111,647,Функциональные особенности,1000,1
30883112,647,Насадки отпаривателя,1000,1
30883113,647,Насадки пароочистителя,1000,1
30883114,647,Комплектация,1000,1
30883115,647,Габариты,1000,1
30883116,647,Общая информация,1000,1
30883117,651,Основные,1000,1
30883118,651,Функциональные особенности,1000,1
30883119,651,Технические характеристики,1000,1
30883120,651,Габариты и вес,1000,1
30883121,651,Комплектация,1000,1
30883122,651,Аккумулятор,1000,1
30883123,650,Основные,1000,1
30883124,650,Технические характеристики,1000,1
30883125,650,Функциональные особенности,1000,1
30883126,650,Комплектация,1000,1
30883127,650,Аккумулятор,1000,1
30883128,650,Размеры и вес,1000,1
30883129,90,Комплектация,1000,1
30883130,652,Общая информация,1000,1
30883131,652,Основные,1000,1
30883132,201,Характеристики дозатора/диспенсера,1000,1
30883133,201,Размеры и вес,1000,1
30883134,201,Комплектация,1000,1
30883135,215,Общая информация,1000,1
30883136,292,Комплектация,1000,1
30883137,159,Комплектация,1000,1
30883138,239,Технические характеристики кассы,1000,1
30883139,239,Технические характеристики платежных терминалов,1000,1
30883140,239,Аккумулятор,1000,1
30883141,239,Комплектация,1000,1
30883142,329,Комплектация,1000,1
30883143,523,Общая информация,1000,1
30883144,101,Общая информация,1000,1
30883145,306,"Возможно, вас заинтересует",1000,1
30883146,166,Общая информация,1000,1
30883147,330,Аккумулятор,1000,1
30883148,306,Размеры зоны приготовления,1000,1
30883149,35,"Возможно, вас заинтересует",1000,1
30883150,435,Общая информация,1000,1
30883151,503,Особенности,1000,1
30883152,503,Упаковка,1000,1
30883153,144,Управление и индикация,1000,1
30883154,144,Питание,1000,1
30883155,201,Функциональные особенности сидений,1000,1
30883156,13,Комплектация,1000,1
30883157,117,Параметры аксессуаров,1000,1
30883158,171,Общая информация,1000,1
30883159,381,Аккумулятор и время работы,1000,1
30883160,381,Габариты и вес,1000,1
30883161,381,Комплектация,1000,1
30883162,610,Общие характеристики,1000,1
30883163,610,Штативы,1000,1
30883164,610,Размеры и вес,1000,1
30883165,610,Комплектация,1000,1
30883166,610,Стабилизаторы и стедикамы,1000,1
30883167,610,Аккумулятор и время работы,1000,1
30883168,101,Размеры и вес,1000,1
